Symbol,Name,Price,"Dopeler
ROE
(Ave.)","Dopeler
P/B","Dopeler
PE","Dopeler
Yield","Dopeler
Book
Value","Dopeler
EPS","Net
Liquidity/Share",Sector,Industry,"Assets
(billions,
SmartMoney)","Assets
(billions,
Yahoo)","Revenue
(billions,
SmartMoney)","Revenue
(billions,
Yahoo)","Assets
Ratio
(dB)","Revenue
Ratio
(dB)","Total
Diff.
(dB)","Dopeler
ROE (Y1)","Dopeler
ROE (Y2)","Dopeler
ROE (Y3)","Dopeler
ROE (Y4)"
RPM,RPM International Inc.,28.73,0.23353431117,6.02525838529,22.9153922988,0.0436387903362,4.76826024094,1.85528547679,-13.784594527,Basic Industries,Paints/Coatings,3.56002,3.56002,3.777416,3.777416,0.0,0.0,0.0,0.290082594954,0.257164809336,0.175672350233,0.211217490156
RTI,"RTI International Metals, Inc.",24.45,0.0381890618791,6.01852737437,39.1251552054,0.025559004041,4.06245556083,0.699997795561,-2.93752239478,Capital Goods,Metal Fabrications,1.132938,1.132938,0.529679,0.529679,0.0,0.0,0.0,-0.0597342436415,0.0750264284443,-0.0912211280703,0.228685190784
RT,"Ruby Tuesday, Inc.",7.92,-0.0257940813234,None,None,None,-16.0856416815,-0.631584460851,-9.76979707296,Consumer Services,Restaurants,1.246302,1.173537,1.325836,1.325836,0.261265050998,0.0,0.261265050998,-0.0389644852067,-0.016768231758,0.00375537115049,-0.0511989794796
RKUS,"Ruckus Wireless, Inc.",14.09,2.81614135626,2.91471180816,36.6606647668,0.0272771922267,4.8340971346,0.347174496449,1.36235217011,Consumer Services,Telecommunications Equipment,0.214052,None,0.120023,None,None,None,None,2.81614135626,None,None,None
R,"Ryder System, Inc.",47.4,0.035555585673,None,24.0716821347,0.0415425891055,-50.9565728188,6.98968125326,-120.853385351,Consumer Services,Rental/Leasing Companies,7.617835,7.617835,6.050534,6.050534,0.0,0.0,0.0,0.0286102241463,0.0320714287705,0.0172667521511,0.064273937624
RYL,"Ryland Group, Inc. (The)",33.58,None,None,None,None,None,None,-11.7833328967,Capital Goods,Homebuilding,1.579144,1.579144,0.884433,0.890733,0.0,-0.0308260379376,0.0308260379376,None,None,None,None
RHP,"Ryman Hospitality Properties, Inc.",34.03,-0.0559156683019,None,None,None,-70.6171801179,-3.80898368727,-32.5273432452,Consumer Services,Hotels/Resorts,2.5634,None,0.952144,None,None,None,None,-0.0460523042436,-0.0665249701909,-0.0549545928754,-0.0561308058977
SBR,Sabine Royalty Trust,47.51,None,None,None,None,None,None,0.360029891603,Energy,Oil & Gas Production,0.006256,0.006257,0.060688,0.060684,-0.000694149257297,0.000286256785459,0.000980406042757,None,None,None,None
SB,"Safe Bulkers, Inc",3.37,0.351778035103,0.102233064249,2.54784271668,0.392488905792,32.9638950446,3.9711849763,-6.74795471847,Transportation,Marine Transportation,0.877271,0.877271,0.168908,0.168908,0.0,0.0,0.0,0.0521747463376,0.130741438035,0.399082542809,0.82511341323
SFE,"Safeguard Scientifics, Inc.",14.19,-5.9759401664,2.90795169591,None,None,4.8797234218,-0.440421313265,9.28393655444,Finance,Finance/Investors Services,0.406636,0.406636,0.0,None,0.0,None,None,-12.0133064516,-10.6249671485,-0.816649856177,-0.448837209302
SWY,Safeway Inc.,16.91,0.0260368623019,None,27.6196437132,0.0362061151253,-22.1074049958,2.21442644533,-44.2516694491,Consumer Services,Food Chains,15.0736,15.0736,43.6302,43.6302,0.0,0.0,0.0,0.0179979637629,0.00570426708811,0.0367996628124,0.0436455555441
SAI,SAIC Inc,11.45,1.19332188308,0.615264031614,7.34329301836,0.136178686796,18.6098965837,2.69502682575,-8.34037167382,Technology,EDP Services,6.667,6.667,10.587,10.587,0.0,0.0,0.0,1.18515625,1.29896373057,1.24548104956,1.04368650218
SKS,Saks Incorporated,10.45,-0.0319735956046,None,None,None,-9.00066270268,-0.423297107973,-4.76769162295,Consumer Services,Department/Specialty Retail Stores,2.128465,2.128465,3.013593,3.013593,0.0,0.0,0.0,0.062116138773,-0.0398168087821,-0.024237885571,-0.125955826838
CRM,Salesforce.com Inc,157.05,2.35063141045,1.54453532866,14.86567108,0.0672690788474,101.681066846,11.3795059804,-12.1139929577,Technology,Computer Software: Prepackaged Software,4.164154,4.164154,2.266539,2.266539,0.0,0.0,0.0,1.05113666669,2.69208211973,2.3708253128,3.28848154256
SBH,"Sally Beauty Holdings, Inc.",25.0,0.6997818191,2.30972721617,16.5507182474,0.0604203385647,10.8237889847,2.1640697218,-10.8169082333,Consumer Services,Other Specialty Stores,2.0658,2.0658,3.523644,3.523644,0.0,0.0,0.0,0.750639587657,0.80148158631,0.623427136619,0.623578965815
SJT,San Juan Basin Royalty Trust,13.67,None,None,None,None,None,None,0.0,Energy,Oil & Gas Production,0.020246,0.020246,0.068709,0.06871,0.0,-6.32073413292e-05,6.32073413292e-05,None,None,None,None
SN,Sanchez Energy Corporation,17.81,-0.0919312679186,None,None,None,-2.475207724,-0.433275233078,1.85754460678,Energy,Oil & Gas Production,0.217356,0.217356,0.014516,0.014516,0.0,0.0,0.0,0.182231280193,-0.36609381603,None,None
SD,Sandridge Energy Inc.,6.08,-0.0398068425553,None,None,None,-15.5547247452,-0.850100690048,-7.05371784475,Energy,Oil & Gas Production,6.219609,6.219609,1.415213,1.415213,0.0,0.0,0.0,-0.0504482904761,-0.108217531509,-0.0472368712423,0.0466753230059
SDT,SandRidge Mississippian Trust I,16.64,None,None,None,None,None,None,0.0477142857143,Energy,Oil & Gas Production,0.286456,None,0.057515,None,None,None,None,None,None,None,None
SDR,SandRidge Mississippian Trust II,17.08,None,None,None,None,None,None,None,Energy,Oil & Gas Production,None,0.286456,None,0.057515,None,None,None,None,None,None,None
PER,SandRidge Permian Trust,17.42,None,None,None,None,None,None,None,Energy,Oil & Gas Production,None,0.528525,None,None,None,None,None,None,None,None,None
SNY,Sanofi,45.04,0.721397751241,1.30167469505,12.1072906541,0.0825948619368,34.6015791591,4.95347939823,-14.9332148232,Consumer Durables,Major Pharmaceuticals,100.165,130.03,33.389,45.511,-1.13327567187,-1.34512966101,2.47840533288,0.581875261616,0.761492673993,0.755250627651,0.786972441704
SAP,SAP AG,79.53,1.38477933372,2.65384831872,24.6000916337,0.040650255084,29.9678016408,3.39464981472,-3.97869650641,Technology,Computer Software: Prepackaged Software,23.225,30.15,14.233,18.477,-1.1333159381,-1.13335009455,2.26666603265,1.76345381526,1.24933645589,1.37940823671,1.14691882703
SPP,Sappi Limited,3.3045,None,None,None,None,None,None,-64.6462155619,Consumer Durables,Containers/Packaging,50.71064,6.308,51.172446,7.286,9.05207406994,8.46547009474,17.5175441647,None,-0.0514947872711,-0.0450833099753,None
SSL,Sasol Ltd.,41.7,0.175849949314,0.0920544268812,2.36528085446,0.422782773604,452.992880547,53.8713831781,-85.7209512342,Energy,Oil & Gas Production,203.753,24.913,169.446,20.718,9.12677983867,9.12683492458,18.2536147632,0.182924257446,0.168222588793,0.0934941967013,0.258758754317
SHS,Sauer-Danfoss Inc.,52.82,0.108267113714,4.16676518898,25.6604769228,0.038970437027,12.6765002596,2.56336380676,-12.9571378079,Technology,Industrial Machinery/Components,1.278256,1.278256,2.056949,2.057487,0.0,-0.00113575922725,0.00113575922725,0.298000965293,0.074987305868,0.0126191689383,0.0474610147582
BFS,"Saul Centers, Inc.",42.6,None,None,None,None,None,None,-53.5863316583,Consumer Services,Real Estate Investment Trusts,1.192569,1.192569,0.17436,0.17436,0.0,0.0,0.0,None,None,None,None
SCG,Scana Corporation,46.18,-0.0298955948342,None,None,None,-104.922318969,-3.19592207012,-72.9630982681,Public Utilities,Power Generation,13.534,13.534,4.409,4.409,0.0,0.0,0.0,-0.0278768233387,-0.0236761350224,-0.0279325325837,-0.040096888392
SCU,Scana Corporation,27.196,None,None,None,None,None,None,None,Public Utilities,Power Generation,None,None,None,None,None,None,None,None,None,None,None
SGK,"Schawk, Inc.",12.01,0.169510615438,3.25069686086,17.5213501474,0.0570732273248,3.69459242558,1.10557378815,-7.36114545587,Consumer Durables,Containers/Packaging,0.479513,0.479513,0.455293,0.455293,0.0,0.0,0.0,-0.0285640086739,0.302176061955,0.324278368277,0.0801520401923
SHF,"Schiff Nutrition International, Inc.",41.96,0.490368055383,15.0378191503,41.9268539124,0.0238510621877,2.79029821949,1.22685755032,-9.47827728375,Consumer Non-Durables,Food Distributors,0.334125,0.332266,0.258911,0.258911,0.0242306854741,0.0,0.0242306854741,0.627342432142,0.413586956522,0.633408755732,0.287134077136
SLB,Schlumberger N.V.,71.02,0.241969787822,1.79511723807,15.8404077293,0.0631296881424,39.5628756126,5.38611786118,-14.2983029992,Energy,Oilfield Services/Equipment,55.201,55.201,39.54,39.54,0.0,0.0,0.0,0.189141272162,0.196861195071,0.201756649464,0.380120034592
SWM,"Schweitzer-Mauduit International, Inc.",37.35,0.0148428112485,None,105.686067278,0.00946198515808,-5.0076818667,0.442673453635,-9.43441640305,Basic Industries,Paper,0.8452,0.8452,0.8107,0.8162,0.0,-0.0293641741998,0.0293641741998,0.0221788194444,0.106436152003,-0.00541884166045,-0.0638248847926
STNG,Scorpio Tankers Inc.,6.23,-0.0767811278641,None,None,None,-12.3577632652,-0.941142214524,-2.94634111998,Transportation,Marine Transportation,0.448229,0.44823,0.082109,0.08211,-9.68910975129e-06,-5.28921113766e-05,6.25812211279e-05,-0.132792324932,-0.0646320099774,-0.0329190486833,None
SMG,Scotts Miracle-Gro Company (The),41.28,0.238268706137,2.60953779596,16.7593605315,0.0596681477267,15.8188933166,3.76679222311,-21.8490289145,Basic Industries,Agricultural Chemicals,2.0744,2.0744,2.8261,2.8357,0.0,-0.0147275814114,0.0147275814114,0.145249668582,0.1189289323,0.388747099768,0.300149123897
SNI,"Scripps Networks Interactive, Inc",59.04,1.88599262623,1.26041520815,12.2499101427,0.0816332518645,46.8417070963,5.421680036,-7.37509326363,Consumer Services,Television Services,3.96167,3.96167,2.072048,2.072048,0.0,0.0,0.0,1.97463096099,1.48208921892,1.72727282444,2.35997750058
KHI,Scudder High Income Trust,10.07,None,None,None,None,None,None,None,Consumer Services,Miscellaneous,None,0.145975,None,0.019767,None,None,None,None,None,None,None
SA,"Seabridge Gold, Inc.",15.69,None,None,None,None,None,None,1.06210994215,Basic Industries,Precious Metals,0.228719,0.22462,0.0,None,0.0785382063253,None,None,None,None,-0.220920278224,-0.0609914410258
SBX,"SeaBright Holdings, Inc.",11.01,None,None,None,None,None,None,None,Finance,Property-Casualty Insurers,1.100361,1.078838,0.277161,0.277161,0.0857895408788,0.0,0.0857895408788,None,None,None,None
CKH,"SEACOR Holdings, Inc.",90.48,0.0436277704672,None,25.6504680332,0.0389856434083,-11.1981822087,6.49681415232,-76.1663237319,Transportation,Marine Transportation,3.952128,3.928134,2.141942,2.141942,0.0264470749868,0.0,0.0264470749868,-0.0187617743925,0.0906420412769,0.0386593767533,0.0639714382312
SDLP,Seadrill Partners LLC,26.5,0.0749264785971,4.21668409164,15.0304943246,0.0665314113032,6.2845590099,4.01857942494,-33.9012352395,Energy,Oil & Gas Production,2.2105,None,0.4972,None,None,None,None,0.0749264785971,None,None,None
SEE,Sealed Air Corporation,16.54,0.0701160478673,None,43.6000786905,0.0229357384215,-27.1943795363,1.30161539022,-40.2105334385,Consumer Durables,Containers/Packaging,11.4967,11.4967,5.6409,5.6409,0.0,0.0,0.0,0.0458015752033,0.0809934657108,0.109474998357,0.0441941521978
ZZ,Sealy Corporation,2.18,0.0473355797037,None,58.1217144548,0.0172052736121,-6.70796209226,0.18469753609,-8.55493745316,Consumer Durables,Home Furnishings,0.919194,0.919194,1.230151,1.230151,0.0,0.0,0.0,-0.00179261680546,0.0497889209802,0.0703241429042,0.0710218717359
ZZC,Sealy Corporation,74.25,None,None,None,None,None,None,None,Consumer Durables,Home Furnishings,None,None,None,None,None,None,None,None,None,None,None
SSW,Seaspan Corporation,16.69,-0.0566845602,None,None,None,-105.623581724,-4.58111125061,-59.8124692177,Transportation,Marine Transportation,5.447716,5.447716,0.56473,0.56473,0.0,0.0,0.0,-0.0469537858102,-0.0584552708521,-0.0710613126505,-0.0502678714871
JBN,Select Asset Inc.,18.44,None,None,None,None,None,None,None,Finance,Finance: Consumer Services,None,None,None,None,None,None,None,None,None,None,None
JBR,Select Asset Inc.,19.22,None,None,None,None,None,None,None,Finance,Finance: Consumer Services,None,None,None,None,None,None,None,None,None,None,None
SIR,Select Income REIT,25.31,None,None,None,None,None,None,-1.5923110064,Consumer Services,Real Estate Investment Trusts,0.954532,None,0.108622,None,None,None,None,None,None,None,None
SEM,Select Medical Holdings Corporation,9.86,0.212003010836,None,19.7355577571,0.0506699639458,-1.69071611466,1.18644626255,-13.5551787401,Health Care,Hospital/Nursing Management,2.772147,2.722086,2.804507,2.804507,0.0791441416607,0.0,0.0791441416607,0.279953075605,0.191165789251,0.240672608517,0.136220569969
SGZ,"Selective Insurance Group, Inc.",25.52,None,None,None,None,None,None,None,Finance,Property-Casualty Insurers,None,None,None,None,None,None,None,None,None,None,None
SEMG,Semgroup Corporation,37.34,-0.284688411465,None,None,None,-65.7084924104,-5.62503656762,-9.45812673421,Energy,Oilfield Services/Equipment,1.491181,1.491181,1.474574,1.47951,0.0,-0.0145133283798,0.0145133283798,-0.0134238117456,0.0112337012951,-0.851875123944,None
SMI,Semiconductor  Manufacturing International Corporation,2.4,-0.0239556373172,None,None,None,-34.5320827047,-2.29366764743,-11.5954062304,Technology,Semiconductors,28.953337,3.727929,10.271399,1.319466,8.90230992869,8.91231396234,17.814623891,-0.0336247464263,0.00549171447382,-0.0647681811628,-0.00292133615336
SRE,Sempra Energy,68.66,-0.0127084317939,None,None,None,-110.965198748,-1.64485948816,-94.5166038661,Public Utilities,Natural Gas Distribution,33.356,33.356,10.006,10.036,0.0,-0.0130015409518,0.0130015409518,-0.0175619300772,-0.00988255971878,-0.000790394333348,-0.0225988430463
SNH,Senior Housing Properties Trust,22.44,None,None,None,None,None,None,-10.646931017,Consumer Services,Real Estate Investment Trusts,4.383048,4.383048,0.450017,0.450017,0.0,0.0,0.0,None,None,None,None
SNHN,Senior Housing Properties Trust,24.43,None,None,None,None,None,None,None,Consumer Services,Real Estate Investment Trusts,None,None,None,None,None,None,None,None,None,None,None
ST,Sensata Technologies Holding N.V.,30.23,0.538246111163,6.12690858815,24.0812644842,0.0415260585944,4.93397274745,1.7964315123,-13.0303423756,Capital Goods,Industrial Machinery/Components,3.456651,3.456651,1.826945,1.826945,0.0,0.0,0.0,0.731026208524,0.744901251308,0.490715008389,0.186341976432
SXT,Sensient Technologies Corporation,35.6,0.0783413827861,7.14706686349,28.3597424558,0.0352612511047,4.98106435549,1.66772141375,-11.696149782,Basic Industries,Major Chemicals,1.654164,1.654164,1.430789,1.430789,0.0,0.0,0.0,0.0890236229536,0.104149970803,0.0879689150234,0.032223022364
SQNS,Sequans Communications S.A.,2.3,-0.528886631739,None,None,None,-1.79433886181,-0.297122703731,1.1768881755,Technology,Semiconductors,0.10103,0.10103,0.093908,0.093714,0.0,0.00898115994025,0.00898115994025,0.103459299943,0.0500574052813,-1.74017660044,None
SCI,Service Corporation International,13.91,0.0123120983589,None,208.261235744,0.00480166170353,-34.1649758854,0.242482983146,-36.5898057168,Consumer Services,Other Consumer Services,9.327812,9.327812,2.31604,2.31604,0.0,0.0,0.0,0.0134378349183,0.0107859598109,0.0152939585138,0.00973064019258
NOW,"ServiceNow, Inc.",32.04,16.4264054514,2.49221203593,24.0802079764,0.0415278805309,12.856048979,1.36247639617,-0.768714982745,Technology,Computer Software: Prepackaged Software,0.108746,None,0.092641,None,None,None,None,16.4264054514,None,None,None
SHP,ShangPharma Corporation,8.02,0.247215991925,0.497103514316,4.78198745071,0.209118072832,16.1334606758,1.5548948185,0.584512490752,Consumer Durables,Major Pharmaceuticals,0.1669,0.166902,0.111584,0.111602,-5.20421665431e-05,-0.000700518911689,0.000752561078232,0.151179145196,0.302017574969,0.28845125561,None
SJR,Shaw Communications Inc.,21.72,0.148058461835,None,None,None,None,None,-19.5600684385,Consumer Services,Television Services,12.722,12.80961,4.998,4.848293,-0.0298051622265,0.132073938422,0.161879100648,0.00838936966389,0.151791723501,0.210739819408,0.221312934768
SHAW,Shaw Group Inc. (The),45.09,0.502323256828,1.05930857524,10.3770582006,0.0963664249216,42.5655007936,6.69525076528,-24.3870068592,Capital Goods,Metal Fabrications,5.007453,5.007453,6.008435,6.008435,0.0,0.0,0.0,0.1024763849,-0.0987707958583,0.702304203947,1.30328323432
SHW,Sherwin-Williams Company (The),152.21,0.351425136081,3.23542178143,22.4770515015,0.0444898210929,47.0448708956,8.42868438039,-37.2419729083,Consumer Services,RETAIL: Building Materials,5.229252,5.229252,8.765699,8.765699,0.0,0.0,0.0,0.326803507579,0.31504900374,0.363622133924,0.400225899083
SHG,Shinhan Financial Group Co Ltd,31.55,None,None,None,None,None,None,None,Finance,Major Banks,288117.481,250.102,None,16.013,30.6145244442,None,None,None,None,None,None
SFL,Ship Finance International Limited,16.28,0.124604580924,None,21.3173599191,0.0469101241334,-4.83144964563,1.86540410454,-23.4854906911,Transportation,Marine Transportation,2.896128,2.896128,0.295114,0.295114,0.0,0.0,0.0,0.0813737821954,0.116666760601,0.0772746852337,0.223103095667
SSTK,"Shutterstock, Inc.",25.94,13.2628580836,0.987816296814,9.87473666802,0.101268523265,26.2599433555,2.55416609528,0.718282402729,Technology,EDP Services,0.083888,None,0.120271,None,None,None,None,13.2628580836,None,None,None
SI,Siemens AG,103.43,0.240134760548,None,None,None,None,None,-71.2728234728,Energy,Consumer Electronics/Appliances,108.282,139.863,78.296,98.635,-1.11146570712,-1.00291473603,2.11438044315,0.275497017893,0.229116986349,0.28725668878,0.168668349169
SIG,Signet Jewelers Limited,53.96,0.335689831089,1.60218680026,14.5969108941,0.0685076457104,33.6789692632,4.41188250196,-10.4398557564,Consumer Services,Consumer Specialties,3.6114,3.6114,3.7492,3.7492,0.0,0.0,0.0,0.420654312041,0.340232630595,0.478803552259,0.103068829461
SLW,Silver Wheaton Corp,36.11,0.0463924931958,7.99450886052,123.584895404,0.00809160372496,4.5168503319,0.278145694951,1.73539338238,Basic Industries,Precious Metals,2.943356,2.872335,0.722248,0.729997,0.106077031307,-0.0463472744576,0.152424305765,0.205366991681,-0.0112913546091,-0.0243285991042,0.0158229348155
SVM,Silvercorp Metals Inc,5.39,0.547329265232,0.441591049137,4.16430693495,0.240135997567,12.2058633447,1.1679612462,0.526250882712,Basic Industries,Precious Metals,0.575117,0.513515,0.236361,0.167327,0.492030711338,1.50009794058,1.99212865192,0.545890531467,0.64959849791,0.433895243038,0.559932788513
SCR,Simcere Pharmaceutical Group,8.2,0.17742271074,2.62005471846,17.2746830512,0.0578881822049,3.12970562875,0.696978045031,-3.84007482156,Consumer Durables,Major Pharmaceuticals,0.593276,0.593282,0.316488,0.324205,-4.3921441538e-05,-0.104624605019,0.104668526461,-0.285551090797,0.0440474730545,0.636626956319,0.314567504383
